1	3262.360840
2	2794.796875
3	2661.125000
4	2592.217773
5	2546.461426
6	2512.452148
7	2485.494873
8	2463.232422
9	2444.307129
10	2427.863770
11	2413.347412
12	2400.378418
13	2388.652100
14	2377.956055
15	2368.140625
16	2359.068848
17	2350.634521
18	2342.766357
19	2335.385254
20	2328.443115
21	2321.886719
22	2315.690674
23	2309.800537
24	2304.199951
25	2298.848633
26	2293.744141
27	2288.855225
28	2284.175293
29	2279.674072
30	2275.337158
31	2271.171143
32	2267.138672
33	1478.197021
34	1334.917847
35	1287.124023
36	1261.338135
37	1243.828491
38	1230.620728
39	1220.046997
40	1211.242554
41	1203.704468
42	1197.121948
43	1191.283203
44	1186.038818
45	1181.286133
46	1176.937134
47	1172.926147
48	1169.215210
49	1165.754883
50	1162.519409
51	1159.478149
52	1156.611816
53	1153.901367
54	1151.326782
55	1148.938354
56	1146.682251
57	1144.527466
58	1142.468018
59	1140.488159
60	1138.589966
61	1136.760132
62	1135.001831
63	1133.302490
64	1131.664917
65	513.759277
66	368.853638
67	336.375549
68	320.869446
69	311.964142
70	305.350342
71	300.114716
72	295.796448
73	292.131927
74	288.952850
75	286.149902
76	283.648163
77	281.389374
78	279.333588
79	277.480896
80	275.788452
81	274.218750
82	272.754028
83	271.381104
84	270.091583
85	268.874146
86	267.723663
87	266.631653
88	265.593262
89	264.604065
90	263.658691
91	262.755463
92	261.889771
93	261.058594
94	260.259583
95	259.490356
96	258.748627
97	790.783691
98	464.447144
99	419.248199
100	403.187500
101	393.152588
102	385.978790
103	380.458130
104	376.010406
105	372.305450
106	369.144165
107	366.398041
108	363.975342
109	361.814514
110	359.906677
111	358.244995
112	356.723083
113	355.321472
114	354.020538
115	352.810028
116	351.678955
117	350.618469
118	349.619598
119	348.741455
120	348.073486
121	347.440796
122	346.837494
123	346.263306
124	345.714355
125	345.190552
126	344.688110
127	344.206329
128	343.742432
129	1034.663818
130	613.559509
131	526.173157
132	488.285767
133	464.652618
134	447.792480
135	434.844849
136	424.417969
137	415.741058
138	408.342010
139	401.914703
140	396.247864
141	391.193054
142	386.638367
143	382.500275
144	378.713745
145	375.226685
146	372.000885
147	369.001526
148	366.199860
149	363.574524
150	361.105804
151	358.778168
152	356.575806
153	354.488556
154	352.504822
155	350.615936
156	348.813782
157	347.091949
158	345.443634
159	343.862549
160	342.344208
161	1169.264282
162	1003.968994
163	954.750916
164	929.604675
165	913.920959
166	902.217773
167	892.918152
168	885.220581
169	878.667664
170	872.969421
171	867.933472
172	863.423401
173	859.348022
174	855.629761
175	852.210815
