10.330472	1	7200.417480
10.331632	2	7453.177246
10.332365	3	7143.226074
10.334388	4	7015.142090
10.337105	5	6962.993652
10.337828	6	7805.888184
10.338561	7	7021.730957
10.340614	8	6867.684082
10.343314	9	6831.347656
10.344119	10	7146.411621
10.344834	11	6860.903320
10.346846	12	6756.420410
10.349562	13	6721.661133
10.350296	14	7340.664062
10.351009	15	6831.876953
10.353197	16	6667.891602
10.355874	17	6634.367676
10.356602	18	7168.864258
10.357346	19	6718.402344
10.359359	20	6591.050293
10.362162	21	6555.194824
10.362877	22	7303.454102
10.363581	23	6616.986328
10.365612	24	6516.861816
10.368237	25	6486.175781
10.368980	26	7161.690430
10.369699	27	6612.874023
10.371786	28	6473.220703
10.374486	29	6429.546875
10.375204	30	6973.142578
10.375923	31	6496.425293
10.378098	32	6388.192383
10.380826	33	6374.570312
10.381541	34	6984.394043
10.382247	35	6462.074219
10.384129	36	6363.605957
10.386684	37	6306.847168
10.387395	38	6832.161133
10.388138	39	6493.361328
10.390013	40	6280.691406
10.392521	41	6253.712891
10.393225	42	6885.978027
10.394023	43	6380.092773
10.396075	44	6239.804199
10.398801	45	6191.865234
10.399553	46	6823.859863
10.400291	47	6325.606445
10.402326	48	6182.768555
10.405024	49	6145.962402
10.405769	50	6730.107422
10.406498	51	6243.605469
10.408541	52	6130.252930
10.411284	53	6108.083008
10.412031	54	6577.150391
10.412747	55	6211.469727
10.414780	56	6080.002930
10.417319	57	6054.891602
10.418041	58	6747.306152
10.418769	59	6221.042480
10.420642	60	6044.954102
10.423185	61	6017.373047
10.423898	62	6545.957031
10.424608	63	6125.700195
10.426464	64	6014.289551
10.429106	65	5969.541016
10.429836	66	6785.123535
10.430543	67	6100.086426
10.432419	68	5974.675781
10.434893	69	5937.119629
10.435608	70	6481.196289
10.436320	71	6032.624023
10.438194	72	5912.941406
10.440705	73	5887.572266
10.441420	74	6430.877930
10.442115	75	6000.494141
10.444118	76	5893.291016
10.446850	77	5851.538574
10.447568	78	6446.174805
10.448308	79	6014.993164
10.450160	80	5848.032715
10.452682	81	5817.540527
10.453374	82	6501.315430
10.454123	83	5917.229004
10.455993	84	5812.250977
10.458513	85	5777.798828
10.459219	86	6407.292969
10.459940	87	5882.823242
10.461950	88	5778.716309
10.464502	89	5737.996094
10.465219	90	6211.627930
10.465929	91	5862.551758
10.467883	92	5731.251953
10.470444	93	5713.994141
10.471156	94	6264.163574
10.471887	95	5837.410645
10.473748	96	5700.178711
10.476239	97	5670.497070
10.476928	98	6160.076172
10.477700	99	5748.057129
10.479574	100	5660.262207
10.482085	101	5633.057617
10.482788	102	6109.933594
10.483478	103	5771.218262
10.485338	104	5624.985840
10.487902	105	5604.446777
10.488617	106	6290.420410
10.489328	107	5749.955566
10.491182	108	5595.901367
10.493711	109	5575.121094
10.494498	110	5844.032715
10.495227	111	5625.281250
10.497275	112	5559.633301
10.499978	113	5535.023926
10.500694	114	5900.627930
10.501437	115	5623.931152
10.503495	116	5526.734863
10.506202	117	5500.345215
10.506929	118	5928.181641
10.507655	119	5574.608887
10.509638	120	5496.422363
10.512265	121	5471.141602
10.512965	122	5916.539062
10.513675	123	5566.986328
10.515533	124	5474.437012
10.518127	125	5439.597656
10.518840	126	5872.313965
10.519539	127	5556.563965
10.521445	128	5446.284180
10.523985	129	5420.255371
10.524697	130	5961.201172
10.525403	131	5539.453613
10.527504	132	5418.757812
10.530090	133	5379.791016
10.530812	134	6075.229004
10.531515	135	5494.312012
10.533416	136	5387.383789
10.535964	137	5358.080566
10.536671	138	5877.493652
10.537379	139	5425.412109
10.539238	140	5349.494141
10.541687	141	5323.357910
10.542379	142	5878.049805
10.543076	143	5432.101562
10.545079	144	5321.135254
10.547635	145	5301.528320
10.548368	146	5943.190918
10.549079	147	5416.152344
10.550960	148	5301.035156
10.553454	149	5275.061523
10.554144	150	5851.415527
10.554841	151	5383.831543
10.556708	152	5258.881348
10.559200	153	5242.713867
10.559914	154	5809.571289
10.560867	155	5359.663574
10.562765	156	5237.216797
10.565275	157	5219.836914
10.565978	158	5678.479004
10.566682	159	5329.157715
10.568555	160	5206.180664
10.571076	161	5185.216309
10.571806	162	5622.666504
10.572528	163	5258.379395
10.574392	164	5196.876465
10.576900	165	5168.063965
10.577710	166	5496.895508
10.578419	167	5235.727539
10.580345	168	5158.691406
10.583057	169	5130.645996
10.583803	170	5798.776367
10.584528	171	5212.014648
10.586587	172	5122.553711
10.589317	173	5102.840820
10.590049	174	5471.745605
10.590796	175	5190.652832
10.592896	176	5105.177246
10.595662	177	5074.231445
10.596396	178	5743.366699
10.597122	179	5176.709961
10.599009	180	5078.041992
10.601539	181	5061.020508
10.602235	182	5462.571289
10.602949	183	5173.238770
10.604818	184	5062.211914
10.607297	185	5029.427246
10.608001	186	5563.343750
10.608697	187	5122.002441
10.610869	188	5034.629395
10.613409	189	5005.975098
10.614112	190	5609.568359
10.614798	191	5112.189453
10.616658	192	4999.529785
10.619185	193	4984.978027
10.619897	194	5370.549316
10.620605	195	5068.225098
10.622474	196	4972.102539
10.625002	197	4954.261230
10.625713	198	5364.483398
10.626417	199	5026.873047
10.628409	200	4948.778809
10.630987	201	4932.650879
10.631708	202	5344.658203
10.632434	203	5031.798340
10.634295	204	4923.708008
10.636802	205	4905.402832
10.637509	206	5262.601562
10.638220	207	5040.006348
10.640084	208	4908.413574
10.642599	209	4881.948730
10.643304	210	5397.927734
10.644094	211	4990.982910
10.645967	212	4879.195801
10.648540	213	4858.434570
10.649249	214	5318.901367
10.649939	215	4929.102539
10.651795	216	4853.445801
10.654334	217	4833.271973
10.655047	218	5391.003906
10.655762	219	4991.303711
10.657617	220	4833.426270
10.660071	221	4813.724121
10.660839	222	5164.524902
10.661578	223	4874.862305
10.663617	224	4804.790039
10.666358	225	4788.937988
10.667109	226	5094.995605
10.667841	227	4836.010254
10.669887	228	4782.986328
10.672591	229	4763.753906
10.673320	230	5226.760254
10.674043	231	4836.585449
10.676088	232	4761.900879
10.678946	233	4744.125977
10.679647	234	5340.925781
10.680356	235	4901.247070
10.682219	236	4740.704102
10.684781	237	4728.308594
10.685503	238	5196.132324
10.686208	239	4814.597656
10.688075	240	4722.593262
10.690623	241	4702.626465
10.691323	242	5230.783691
10.692025	243	4802.859863
10.694066	244	4695.583008
10.696649	245	4679.035156
10.697365	246	5063.198730
10.698080	247	4777.167480
10.699956	248	4676.836914
10.702427	249	4653.875977
10.703134	250	5152.040039
10.703849	251	4744.886230
10.705717	252	4661.128906
10.708202	253	4637.740234
10.708910	254	5283.454102
10.709620	255	4742.145508
10.711616	256	4634.044434
10.714159	257	4615.481934
10.714871	258	5031.560547
10.715578	259	4734.538574
10.717450	260	4607.551270
10.719991	261	4593.902832
10.720681	262	5045.685547
10.721380	263	4667.922363
10.723257	264	4585.267090
10.725769	265	4568.118652
10.726463	266	4905.315430
10.727235	267	4617.482910
10.729269	268	4564.483887
10.731987	269	4544.199219
10.732755	270	5051.886230
10.733465	271	4629.035156
10.735496	272	4551.432617
10.738198	273	4526.178223
10.738916	274	4797.932617
10.739622	275	4561.202148
10.741658	276	4518.314453
10.744773	277	4506.436523
10.745509	278	4881.311035
10.746245	279	4595.794434
10.748333	280	4503.315918
10.751036	281	4487.278809
10.751752	282	4822.705078
10.752468	283	4570.396484
10.754338	284	4477.512695
10.756877	285	4465.785156
10.757601	286	4810.712402
10.758354	287	4584.306152
10.760843	288	4464.186523
10.763390	289	4445.801270
10.764106	290	4855.042969
10.764818	291	4508.923828
10.766678	292	4438.058594
10.769237	293	4428.902344
10.769953	294	4983.922363
10.770661	295	4506.545410
10.772522	296	4417.652832
10.775023	297	4404.646484
10.775727	298	4753.623047
10.776425	299	4508.133301
10.778425	300	4402.460938
10.780966	301	4382.746582
10.781680	302	4684.334961
10.782393	303	4474.313965
10.784283	304	4384.053711
10.786814	305	4368.111816
10.787520	306	4700.203125
10.788256	307	4419.770508
10.790121	308	4357.386719
10.792639	309	4342.904297
10.793346	310	4834.176758
10.794125	311	4409.294434
10.795992	312	4340.695312
10.798542	313	4326.663574
10.799262	314	4781.469238
10.799975	315	4441.077637
10.801830	316	4318.976074
10.804355	317	4301.838379
10.805070	318	4694.560547
10.805773	319	4366.089844
10.807668	320	4305.465332
10.810215	321	4283.831543
10.811085	322	4420.597168
10.811855	323	4361.168457
10.813822	324	4284.724121
10.816432	325	4264.350586
10.817142	326	4726.663574
10.817865	327	4334.485840
10.819736	328	4272.826660
10.822268	329	4248.533203
10.823016	330	4771.612793
10.823734	331	4315.461426
10.825585	332	4255.293457
10.828349	333	4228.160645
10.829068	334	4762.997559
10.829784	335	4329.853516
10.831640	336	4230.779297
10.834162	337	4211.365723
10.834878	338	4697.215332
10.835589	339	4296.107910
10.837453	340	4203.228516
10.839968	341	4188.133301
10.840677	342	4524.869629
10.841382	343	4275.111816
10.843239	344	4185.507324
10.845908	345	4176.362305
10.846638	346	4672.305664
10.847359	347	4271.776367
10.849226	348	4170.920410
10.851766	349	4157.971680
10.852470	350	4664.288574
10.853162	351	4222.203613
10.855040	352	4147.225098
10.857575	353	4132.875977
10.858281	354	4532.576172
10.858976	355	4232.740234
10.861065	356	4136.634277
10.863585	357	4118.643555
10.864302	358	4662.028809
10.865011	359	4208.922852
10.866868	360	4113.800781
10.869346	361	4100.922363
10.870038	362	4397.115234
10.870752	363	4152.240234
10.872635	364	4091.874512
10.875140	365	4078.941895
10.875848	366	4350.926270
10.876540	367	4124.145508
10.878524	368	4078.941895
10.881041	369	4063.528809
10.881744	370	4516.861816
10.882441	371	4134.522949
10.884305	372	4056.722900
10.886850	373	4040.997314
10.887568	374	4534.023926
10.888262	375	4126.477051
10.890100	376	4039.149658
10.892559	377	4025.372803
10.893256	378	4360.750000
10.894246	379	4087.375244
10.896124	380	4021.535400
10.898638	381	4007.712158
10.899348	382	4261.542969
10.900056	383	4090.082031
10.901898	384	4011.934082
10.904597	385	3993.964600
10.905311	386	4327.118652
10.906022	387	4074.407959
10.907889	388	3988.808350
10.910384	389	3972.408203
10.911132	390	4181.289551
10.911866	391	4030.355469
10.913792	392	3976.542236
10.916279	393	3954.340820
10.916975	394	4295.195801
10.917664	395	4043.424805
10.919534	396	3950.431396
10.922060	397	3939.169434
10.922751	398	4307.794922
10.923454	399	4039.458008
10.925323	400	3947.000000
10.928028	401	3921.432373
10.928775	402	4330.416016
10.929510	403	4045.299072
10.931370	404	3919.614746
10.933835	405	3902.603271
10.934532	406	4230.781250
10.935243	407	3992.297852
10.937110	408	3900.581787
10.939610	409	3885.519043
10.940314	410	4245.653320
10.941021	411	3975.166504
10.942885	412	3892.403320
10.945567	413	3867.323486
10.946287	414	4336.187500
10.946997	415	3956.031738
10.948860	416	3867.009033
10.951388	417	3853.207031
10.952109	418	4255.730469
10.952821	419	3945.764648
10.954691	420	3856.024414
10.957197	421	3839.412354
10.957891	422	4204.096680
10.958581	423	3900.208008
10.960734	424	3842.459473
10.963278	425	3825.195312
10.964003	426	4193.448730
10.964712	427	3907.085205
10.966564	428	3817.525635
10.969247	429	3802.972168
10.969958	430	4270.836426
10.970674	431	3904.855713
10.972540	432	3807.917236
10.975020	433	3787.146973
10.975722	434	4043.629395
